id,a_node,b_node,road_type,type_bike,existing_bike_infra,speed_car,speed_bike,capacity,green_overlap_percentage,slope,init_nbr_car_lane,length,geometry,nbr_car_lane,capacity_per_lane,capacity_cars,free_flow_speed_car,free_flow_speed_bike,free_flow_time_car,free_flow_time_bike,travel_time_car,travel_time_bike,capacity_bikes,alpha,beta,flow_car,flow_bike,length_bi
101071,6596,6599,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,100.0,0.0,1.0,537.8574699999999,"LINESTRING (85709.28125 448275.03125, 86040.53125 447851.28125)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,1297.4397727360124,4324.799242453376,1297.4397727360124,4324.799242453376,99999,0.15,4,0,0,386.2310708923982
101072,6599,6596,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,100.0,0.0,1.0,537.8574699999999,"LINESTRING (85709.28125 448275.03125, 86040.53125 447851.28125)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,1297.4397727360124,4324.799242453376,1297.4397727360124,4324.799242453376,99999,0.15,4,0,0,386.2310708923982
101111,6599,6600,9,bike_path,True,0.29768709038256363,0.08930612711476908,3400.0,31.7278773007446,0.0,2.0,303.25833,"LINESTRING (86040.53125 447851.28125, 85796.5859375 447671.125)",1.0,1700.0,1700.0,0.29768709038256363,0.08930612711476908,731.5117650912416,2438.372550304139,731.5117650912416,2438.372550304139,99999,0.15,4,0,0,217.7616089306251
101112,6600,6599,9,bike_path,True,0.29768709038256363,0.08930612711476908,3400.0,31.7278773007446,0.0,2.0,303.25833,"LINESTRING (86040.53125 447851.28125, 85796.5859375 447671.125)",1.0,1700.0,1700.0,0.29768709038256363,0.08930612711476908,731.5117650912416,2438.372550304139,731.5117650912416,2438.372550304139,99999,0.15,4,0,0,217.7616089306251
101231,6603,6605,3,None,False,0.5953741807651272,0.08930612711476908,7000.0,32.10868185062709,0.0,3.0,360.8278,"LINESTRING (84864.0390625 448919.34375, 85056.4921875 448614.125)",3.0,2333.3333333333335,7000.0,0.5953741807651272,0.08930612711476908,435.2263026568734,2901.5086843791555,435.2263026568734,2901.5086843791555,99999,0.15,4,0,0,259.12250339177126
101251,6605,6606,3,None,False,0.5953741807651272,0.08930612711476908,7000.0,100.0,0.0,3.0,406.12459,"LINESTRING (85056.4921875 448614.125, 85272.265625 448270.0625)",3.0,2333.3333333333335,7000.0,0.5953741807651272,0.08930612711476908,489.8491998551285,3265.6613323675233,489.8491998551285,3265.6613323675233,99999,0.15,4,0,0,291.6435660622002
101272,6607,6604,3,None,False,0.5953741807651272,0.08930612711476908,7000.0,100.0,0.0,3.0,330.27694,"LINESTRING (85027.234375 448688.875, 85204.234375 448410.03125)",3.0,2333.3333333333335,7000.0,0.5953741807651272,0.08930612711476908,398.368762105296,2655.79174736864,398.368762105296,2655.79174736864,99999,0.15,4,0,0,237.17847538085846
101301,6600,6608,9,bike_path,True,0.29768709038256363,0.08930612711476908,3400.0,52.11696503670839,0.0,2.0,207.56273,"LINESTRING (85796.5859375 447671.125, 85619.2578125 447563.25)",1.0,1700.0,1700.0,0.29768709038256363,0.08930612711476908,500.6705480824267,1668.9018269414225,500.6705480824267,1668.9018269414225,99999,0.15,4,0,0,149.04315869890104
101302,6608,6600,9,bike_path,True,0.29768709038256363,0.08930612711476908,3400.0,52.11696503670839,0.0,2.0,207.56273,"LINESTRING (85796.5859375 447671.125, 85619.2578125 447563.25)",1.0,1700.0,1700.0,0.29768709038256363,0.08930612711476908,500.6705480824267,1668.9018269414225,500.6705480824267,1668.9018269414225,99999,0.15,4,0,0,149.04315869890104
101311,6602,6608,5,None,False,0.416761926535589,0.08930612711476908,2200.0,45.052129827077216,0.0,1.0,401.97003,"LINESTRING (85483.921875 447939.78125, 85527.75 447844.875, 85556.1171875 447781.75, 85576.6953125 447725.71875, 85594.4296875 447630.65625, 85619.2578125 447563.25)",1.0,2200.0,2200.0,0.416761926535589,0.08930612711476908,689.3881347600704,3217.1446288803286,689.3881347600704,3217.1446288803286,99999,0.15,4,0,0,287.3107271733832
101321,6590,6609,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,11.934275909495556,0.0,1.0,167.95889,"LINESTRING (85365.828125 447543.09375, 85430.2421875 447529.21875, 85532.3046875 447528.21875)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,403.1614089764436,1343.8713632548122,403.1614089764436,1343.8713632548122,99999,0.15,4,0,0,120.01594679273228
101322,6609,6590,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,11.934275909495556,0.0,1.0,167.95889,"LINESTRING (85365.828125 447543.09375, 85430.2421875 447529.21875, 85532.3046875 447528.21875)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,403.1614089764436,1343.8713632548122,403.1614089764436,1343.8713632548122,99999,0.15,4,0,0,120.01594679273228
101331,6582,6609,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,24.845445871029025,0.0,1.0,340.80929,"LINESTRING (85427.7421875 447744.15625, 85483.0703125 447732.09375, 85528.46875 447723.59375, 85547.6171875 447705.84375, 85571.734375 447600.15625, 85557.5546875 447582.4375, 85518.5390625 447562.5625, 85532.3046875 447528.21875)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,826.7497872004238,1929.0828368009884,826.7497872004238,1929.0828368009884,99999,0.15,4,0,0,172.27891703826842
101332,6609,6582,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,24.845445871029025,0.0,1.0,340.80929,"LINESTRING (85427.7421875 447744.15625, 85483.0703125 447732.09375, 85528.46875 447723.59375, 85547.6171875 447705.84375, 85571.734375 447600.15625, 85557.5546875 447582.4375, 85518.5390625 447562.5625, 85532.3046875 447528.21875)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,826.7497872004238,1929.0828368009884,826.7497872004238,1929.0828368009884,99999,0.15,4,0,0,172.27891703826842
101341,6608,6609,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,52.92966564722397,0.0,1.0,93.74452,"LINESTRING (85619.2578125 447563.25, 85532.3046875 447528.21875)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,226.12338947442058,753.744631581402,226.12338947442058,753.744631581402,99999,0.15,4,0,0,67.31401388008348
101342,6609,6608,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,52.92966564722397,0.0,1.0,93.74452,"LINESTRING (85619.2578125 447563.25, 85532.3046875 447528.21875)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,226.12338947442058,753.744631581402,226.12338947442058,753.744631581402,99999,0.15,4,0,0,67.31401388008348
101362,6610,6600,5,None,False,0.416761926535589,0.08930612711476908,2200.0,74.56288746014383,0.0,1.0,518.48429,"LINESTRING (85796.5859375 447671.125, 85821.4140625 447615.0625, 85839.1484375 447566.125, 85844.828125 447517.875, 85852.625 447463.25, 85873.9140625 447398, 85981.53125 447191.65625)",1.0,2200.0,2200.0,0.416761926535589,0.08930612711476908,885.4173253665329,4131.947518377153,885.4173253665329,4131.947518377153,99999,0.15,4,0,0,369.00823030774467
101501,6612,6614,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,3.587843638879932,0.0,1.0,365.85459,"LINESTRING (85582.84375 447344.875, 85540.234375 447310.1875, 85313.2734375 447152.3125, 85278.890625 447150.3125)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,1243.5569208053264,2901.632815212428,1243.5569208053264,2901.632815212428,99999,0.15,4,0,0,259.13358903574635
101502,6614,6612,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,3.587843638879932,0.0,1.0,365.85459,"LINESTRING (85582.84375 447344.875, 85540.234375 447310.1875, 85313.2734375 447152.3125, 85278.890625 447150.3125)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,1243.5569208053264,2901.632815212428,1243.5569208053264,2901.632815212428,99999,0.15,4,0,0,259.13358903574635
101561,6586,6614,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,11.957304189795218,0.0,1.0,348.76716000000005,"LINESTRING (85183.890625 447469.5, 85270.1484375 447355.46875, 85281.6015625 447244.8125, 85278.890625 447150.3125)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,803.2799376534955,2677.5997921783187,803.2799376534955,2677.5997921783187,99999,0.15,4,0,0,239.1260674027562
101562,6614,6586,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,11.957304189795218,0.0,1.0,348.76716000000005,"LINESTRING (85183.890625 447469.5, 85270.1484375 447355.46875, 85281.6015625 447244.8125, 85278.890625 447150.3125)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,803.2799376534955,2677.5997921783187,803.2799376534955,2677.5997921783187,99999,0.15,4,0,0,239.1260674027562
101571,6590,6612,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,46.87608751259357,0.0,1.0,357.84382,"LINESTRING (85365.828125 447543.09375, 85347.1796875 447441.75, 85582.84375 447344.875)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,708.9547451541752,2363.1824838472508,708.9547451541752,2363.1824838472508,99999,0.15,4,0,0,211.04667529785831
101572,6612,6590,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,46.87608751259357,0.0,1.0,357.84382,"LINESTRING (85365.828125 447543.09375, 85347.1796875 447441.75, 85582.84375 447344.875)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,708.9547451541752,2363.1824838472508,708.9547451541752,2363.1824838472508,99999,0.15,4,0,0,211.04667529785831
101661,6617,6618,7,bike_path,True,0.416761926535589,0.08930612711476908,2200.0,11.212642448828747,0.0,1.0,323.69715,"LINESTRING (86426.8125 447145.5625, 86128.5 447019.90625)",0.0,2200.0,0.0,0.416761926535589,0.08930612711476908,557.6917420035509,2602.561462683237,557.6917420035509,2602.561462683237,99999,0.15,4,0,0,232.42468481038853
101662,6618,6617,7,bike_path,True,0.416761926535589,0.08930612711476908,2200.0,11.212642448828747,0.0,1.0,323.69715,"LINESTRING (86426.8125 447145.5625, 86128.5 447019.90625)",0.0,2200.0,0.0,0.416761926535589,0.08930612711476908,557.6917420035509,2602.561462683237,557.6917420035509,2602.561462683237,99999,0.15,4,0,0,232.42468481038853
101771,6620,6621,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,7.205940487093159,0.0,1.0,117.87248,"LINESTRING (85542.65625 446730.5, 85584.9296875 446620.46875)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,284.3012223442039,947.6707411473463,284.3012223442039,947.6707411473463,99999,0.15,4,0,0,84.63280367185234
101772,6621,6620,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,7.205940487093159,0.0,1.0,117.87248,"LINESTRING (85542.65625 446730.5, 85584.9296875 446620.46875)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,284.3012223442039,947.6707411473463,284.3012223442039,947.6707411473463,99999,0.15,4,0,0,84.63280367185234
101811,6615,6623,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,1.4659300236593242,0.0,1.0,227.91818,"LINESTRING (85734.4609375 447055.53125, 85757.8125 446828.8125)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,785.3405276036532,1832.4612310751904,785.3405276036532,1832.4612310751904,99999,0.15,4,0,0,163.6500156352872
101812,6623,6615,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,1.4659300236593242,0.0,1.0,227.91818,"LINESTRING (85734.4609375 447055.53125, 85757.8125 446828.8125)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,785.3405276036532,1832.4612310751904,785.3405276036532,1832.4612310751904,99999,0.15,4,0,0,163.6500156352872
101821,6620,6623,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,0.0,0.0,1.0,236.55351,"LINESTRING (85542.65625 446730.5, 85757.8125 446828.8125)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,815.0832873693524,1901.861003861822,815.0832873693524,1901.861003861822,99999,0.15,4,0,0,169.8478405655062
101822,6623,6620,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,0.0,0.0,1.0,236.55351,"LINESTRING (85542.65625 446730.5, 85757.8125 446828.8125)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,815.0832873693524,1901.861003861822,815.0832873693524,1901.861003861822,99999,0.15,4,0,0,169.8478405655062
101891,6621,6626,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,75.62827769469645,0.0,1.0,322.84722,"LINESTRING (85584.9296875 446620.46875, 85288.703125 446492.09375)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,1112.3992885103592,2595.5983398575045,1112.3992885103592,2595.5983398575045,99999,0.15,4,0,0,231.80283527819788
101892,6626,6621,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,75.62827769469645,0.0,1.0,322.84722,"LINESTRING (85584.9296875 446620.46875, 85288.703125 446492.09375)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,1112.3992885103592,2595.5983398575045,1112.3992885103592,2595.5983398575045,99999,0.15,4,0,0,231.80283527819788
101921,6626,6627,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,18.246945173776147,0.0,1.0,123.00597,"LINESTRING (85288.703125 446492.09375, 85244.3984375 446606.84375)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,423.8276352835613,988.9311489949761,423.8276352835613,988.9311489949761,99999,0.15,4,0,0,88.31761089989998
101922,6627,6626,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,18.246945173776147,0.0,1.0,123.00597,"LINESTRING (85288.703125 446492.09375, 85244.3984375 446606.84375)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,423.8276352835613,988.9311489949761,423.8276352835613,988.9311489949761,99999,0.15,4,0,0,88.31761089989998
101951,6550,6628,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,0.064129385308257,0.0,1.0,395.05735,"LINESTRING (85091.15625 446864.40625, 84966.515625 446667.28125, 84920.1953125 446512.21875)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,1348.924075436348,3147.489509351478,1348.924075436348,3147.489509351478,99999,0.15,4,0,0,281.09009821454526
101952,6628,6550,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,0.064129385308257,0.0,1.0,395.05735,"LINESTRING (85091.15625 446864.40625, 84966.515625 446667.28125, 84920.1953125 446512.21875)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,1348.924075436348,3147.489509351478,1348.924075436348,3147.489509351478,99999,0.15,4,0,0,281.09009821454526
101981,6627,6629,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,71.63234990204495,0.0,1.0,330.80509,"LINESTRING (85244.3984375 446606.84375, 84942.3515625 446471.9375)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,1139.815596729706,2659.5697257026463,1139.815596729706,2659.5697257026463,99999,0.15,4,0,0,237.51587199419208
101982,6629,6627,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,71.63234990204495,0.0,1.0,330.80509,"LINESTRING (85244.3984375 446606.84375, 84942.3515625 446471.9375)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,1139.815596729706,2659.5697257026463,1139.815596729706,2659.5697257026463,99999,0.15,4,0,0,237.51587199419208
101991,6628,6629,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,26.716249764745065,0.0,1.0,45.97259,"LINESTRING (84920.1953125 446512.21875, 84942.3515625 446471.9375)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,158.4016091671101,369.6037547232568,158.4016091671101,369.6037547232568,99999,0.15,4,0,0,33.00787990141111
101992,6629,6628,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,26.716249764745065,0.0,1.0,45.97259,"LINESTRING (84920.1953125 446512.21875, 84942.3515625 446471.9375)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,158.4016091671101,369.6037547232568,158.4016091671101,369.6037547232568,99999,0.15,4,0,0,33.00787990141111
102021,6629,6630,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,2.378253035390145,0.0,1.0,496.04154,"LINESTRING (84942.3515625 446471.9375, 85097.3984375 446000.75)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,1709.104853497272,3987.9113248269673,1709.104853497272,3987.9113248269673,99999,0.15,4,0,0,356.1449156974243
102022,6630,6629,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,2.378253035390145,0.0,1.0,496.04154,"LINESTRING (84942.3515625 446471.9375, 85097.3984375 446000.75)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,1709.104853497272,3987.9113248269673,1709.104853497272,3987.9113248269673,99999,0.15,4,0,0,356.1449156974243
102081,6630,6632,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,31.578711273382424,0.0,1.0,346.97959000000003,"LINESTRING (85097.3984375 446000.75, 85413.5546875 446143.71875)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,1195.4979204918275,2789.495147814264,1195.4979204918275,2789.495147814264,99999,0.15,4,0,0,249.1190082567322
102082,6632,6630,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,31.578711273382424,0.0,1.0,346.97959000000003,"LINESTRING (85097.3984375 446000.75, 85413.5546875 446143.71875)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,1195.4979204918275,2789.495147814264,1195.4979204918275,2789.495147814264,99999,0.15,4,0,0,249.1190082567322
102121,6631,6633,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,41.88538241406252,0.0,1.0,317.53498,"LINESTRING (85403.484375 446190.0625, 85695.4609375 446314.875)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,1094.0669458490738,2552.8228736478386,1094.0669458490738,2552.8228736478386,99999,0.15,4,0,0,227.98272405548397
102122,6633,6631,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,41.88538241406252,0.0,1.0,317.53498,"LINESTRING (85403.484375 446190.0625, 85695.4609375 446314.875)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,1094.0669458490738,2552.8228736478386,1094.0669458490738,2552.8228736478386,99999,0.15,4,0,0,227.98272405548397
102151,6623,6634,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,6.499449809919418,0.0,1.0,243.25007,"LINESTRING (85757.8125 446828.8125, 85982.4140625 446922.21875)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,838.1652696027904,1955.7189624065106,838.1652696027904,1955.7189624065106,99999,0.15,4,0,0,174.65768625744013
102152,6634,6623,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,6.499449809919418,0.0,1.0,243.25007,"LINESTRING (85757.8125 446828.8125, 85982.4140625 446922.21875)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,838.1652696027904,1955.7189624065106,838.1652696027904,1955.7189624065106,99999,0.15,4,0,0,174.65768625744013
102161,6612,6635,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,29.57497166635973,0.0,1.0,568.21984,"LINESTRING (85582.84375 447344.875, 85662.4375 447302.34375, 85756.109375 447240.4375, 85841.21875 447174.6875, 85906.984375 447093.4375, 85971.78125 446954.15625)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,1329.7630710654173,4432.543570218058,1329.7630710654173,4432.543570218058,99999,0.15,4,0,0,395.8532995236463
102162,6635,6612,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,29.57497166635973,0.0,1.0,568.21984,"LINESTRING (85582.84375 447344.875, 85662.4375 447302.34375, 85756.109375 447240.4375, 85841.21875 447174.6875, 85906.984375 447093.4375, 85971.78125 446954.15625)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,1329.7630710654173,4432.543570218058,1329.7630710654173,4432.543570218058,99999,0.15,4,0,0,395.8532995236463
102171,6618,6635,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,22.15678909498176,0.0,1.0,169.95244000000002,"LINESTRING (86128.5 447019.90625, 85971.78125 446954.15625)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,409.92717095026296,1366.4239031675434,409.92717095026296,1366.4239031675434,99999,0.15,4,0,0,122.03002678893954
102172,6635,6618,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,22.15678909498176,0.0,1.0,169.95244000000002,"LINESTRING (86128.5 447019.90625, 85971.78125 446954.15625)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,409.92717095026296,1366.4239031675434,409.92717095026296,1366.4239031675434,99999,0.15,4,0,0,122.03002678893954
102181,6634,6635,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,46.37166032277465,0.0,1.0,33.66097,"LINESTRING (85982.4140625 446922.21875, 85971.78125 446954.15625)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,115.98607161577878,270.6341671034838,115.98607161577878,270.6341671034838,99999,0.15,4,0,0,24.16928932894338
102182,6635,6634,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,46.37166032277465,0.0,1.0,33.66097,"LINESTRING (85982.4140625 446922.21875, 85971.78125 446954.15625)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,115.98607161577878,270.6341671034838,115.98607161577878,270.6341671034838,99999,0.15,4,0,0,24.16928932894338
102231,6621,6637,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,0.0,0.0,1.0,85.72724,"LINESTRING (85584.9296875 446620.46875, 85614.9140625 446540.15625)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,206.76727312300616,689.224243743354,206.76727312300616,689.224243743354,99999,0.15,4,0,0,61.55194792232456
102232,6637,6621,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,0.0,0.0,1.0,85.72724,"LINESTRING (85584.9296875 446620.46875, 85614.9140625 446540.15625)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,206.76727312300616,689.224243743354,206.76727312300616,689.224243743354,99999,0.15,4,0,0,61.55194792232456
102261,6637,6638,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,17.63900423744501,0.0,1.0,266.06089,"LINESTRING (85614.9140625 446540.15625, 85859.59375 446644.65625)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,916.741054960509,2139.0624615745205,916.741054960509,2139.0624615745205,99999,0.15,4,0,0,191.031384099805
102262,6638,6637,10,None,False,0.20838096326779448,0.08930612711476908,1200.0,17.63900423744501,0.0,1.0,266.06089,"LINESTRING (85614.9140625 446540.15625, 85859.59375 446644.65625)",1.0,1200.0,1200.0,0.20838096326779448,0.08930612711476908,916.741054960509,2139.0624615745205,916.741054960509,2139.0624615745205,99999,0.15,4,0,0,191.031384099805
102291,6633,6640,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,16.967719105935785,0.0,1.0,171.12458,"LINESTRING (85695.4609375 446314.875, 85636.1875 446475.40625)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,412.7323705502805,1375.7745685009352,412.7323705502805,1375.7745685009352,99999,0.15,4,0,0,122.8650984958111
102292,6640,6633,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,16.967719105935785,0.0,1.0,171.12458,"LINESTRING (85695.4609375 446314.875, 85636.1875 446475.40625)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,412.7323705502805,1375.7745685009352,412.7323705502805,1375.7745685009352,99999,0.15,4,0,0,122.8650984958111
102301,6637,6640,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,0.0,0.0,1.0,68.15513,"LINESTRING (85614.9140625 446540.15625, 85636.1875 446475.40625)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,164.38371062307007,547.9457020769003,164.38371062307007,547.9457020769003,99999,0.15,4,0,0,48.93490852167105
102302,6640,6637,8,bike_path,True,0.29768709038256363,0.08930612711476908,1800.0,0.0,0.0,1.0,68.15513,"LINESTRING (85614.9140625 446540.15625, 85636.1875 446475.40625)",0.0,1800.0,0.0,0.29768709038256363,0.08930612711476908,164.38371062307007,547.9457020769003,164.38371062307007,547.9457020769003,99999,0.15,4,0,0,48.93490852167105
102462,6644,6641,5,None,False,0.416761926535589,0.08930612711476908,2200.0,25.04153512630036,0.0,1.0,525.55686,"LINESTRING (86319.90625 446371.5, 86425.9921875 446062.09375, 86487.203125 445915.15625, 86512.6875 445885.25)",1.0,2200.0,2200.0,0.416761926535589,0.08930612711476908,901.1149613489183,4205.203152961619,901.1149613489183,4205.203152961619,99999,0.15,4,0,0,375.55040732181806
102491,6642,6645,5,None,False,0.416761926535589,0.08930612711476908,2200.0,31.72288701138557,0.0,1.0,551.55003,"LINESTRING (86296.0703125 446360.625, 86347.9140625 445962.21875, 86358.2734375 445868.5, 86355.1328125 445813.09375)",1.0,2200.0,2200.0,0.416761926535589,0.08930612711476908,948.7209778966003,4427.364563517468,948.7209778966003,4427.364563517468,99999,0.15,4,0,0,395.3907824929151
102501,6644,6645,9,bike_path,True,0.29768709038256363,0.08930612711476908,3400.0,67.94452653606436,0.0,2.0,179.77894999999998,"LINESTRING (86512.6875 445885.25, 86478.359375 445888.4375, 86437.2578125 445871.46875, 86413.140625 445853.5625, 86389.0234375 445834.84375, 86355.1328125 445813.09375)",1.0,1700.0,1700.0,0.29768709038256363,0.08930612711476908,417.9403550431307,1393.1345168104358,417.9403550431307,1393.1345168104358,99999,0.15,4,0,0,124.41544824624518
102532,6646,6644,9,bike_path,True,0.29768709038256363,0.08930612711476908,3400.0,23.664960078266155,0.0,2.0,199.87261,"LINESTRING (86512.6875 445885.25, 86543.9453125 445864.8125, 86564.1171875 445836.59375, 86575.7265625 445802.65625, 86575.7265625 445770.53125, 86566.796875 445742.8125, 86552.3671875 445715.6875)",1.0,1700.0,1700.0,0.29768709038256363,0.08930612711476908,419.99292754848636,1399.9764251616214,419.99292754848636,1399.9764251616214,99999,0.15,4,0,0,125.02647258316377
102562,6647,6646,5,None,False,0.416761926535589,0.08930612711476908,2200.0,28.94715014364809,0.0,1.0,399.0618,"LINESTRING (86552.3671875 445715.6875, 86539.1015625 445644.53125, 86540.890625 445585.59375, 86546.2421875 445515.03125, 86552.3671875 445467.9375, 86562.359375 445318.8125)",1.0,2200.0,2200.0,0.416761926535589,0.08930612711476908,683.8920356038919,3191.496166151496,683.8920356038919,3191.496166151496,99999,0.15,4,0,0,285.02016230062367
102622,6649,6646,9,bike_path,True,0.29768709038256363,0.08930612711476908,3400.0,63.63197288565654,0.0,2.0,186.72904000000003,"LINESTRING (86552.3671875 445715.6875, 86497.1171875 445685.65625, 86447.0859375 445678.5, 86403.3125 445672.25, 86374.7265625 445666.875)",1.0,1700.0,1700.0,0.29768709038256363,0.08930612711476908,444.3030326817833,1481.0101089392779,444.3030326817833,1481.0101089392779,99999,0.15,4,0,0,132.26327704718915
102632,6649,6648,5,None,False,0.416761926535589,0.08930612711476908,2200.0,98.74464912475476,0.0,1.0,505.80603,"LINESTRING (86566.453125 445200.75, 86443.515625 445523.96875, 86425.6484375 445574.875, 86407.78125 445621.3125, 86374.7265625 445666.875)",1.0,2200.0,2200.0,0.416761926535589,0.08930612711476908,868.2338560725648,4051.757995005302,868.2338560725648,4051.757995005302,99999,0.15,4,0,0,361.8468145402254
102662,6650,6649,6,None,False,0.47629934461210177,0.08930612711476908,4000.0,21.67350635753337,0.0,2.0,110.53257,"LINESTRING (86374.7265625 445666.875, 86327.9375 445654.96875, 86297.703125 445647.25, 86267.46875 445640.1875)",2.0,2000.0,4000.0,0.47629934461210177,0.08930612711476908,166.60256933735295,888.5470364658825,166.60256933735295,888.5470364658825,99999,0.15,4,0,0,79.35269458607345
